,Datetime,Tweet Id,Text,Username
2894,2022-02-22 01:38:28+00:00,1495935993924435968,Legislators Push To Ban Minecraft Due To Rise In Kids Punching Trees To Acquire Wood,TheBabylonBee
2895,2022-02-21 23:38:59+00:00,1495905924111900672,Russia Withdraws From Ukraine's Border But Leaves Behind A Beautiful Wooden Horse As A Gift,TheBabylonBee
2896,2022-02-21 22:22:36+00:00,1495886702694617091,10 Great Alternatives To Supporting Woke Companies,TheBabylonBee
2897,2022-02-21 21:30:22+00:00,1495873557456379907,"9 New Woke Characters From Amazon's 'Rings of Power'

FULL VIDEO ⏩",TheBabylonBee
2898,2022-02-21 21:00:01+00:00,1495865919439998978,Supreme Court Approves Death Penalty For People Who Use Leaf Blowers Before 8 A.M.,TheBabylonBee
2899,2022-02-21 20:20:25+00:00,1495855953098518538,Biden Admin Sends Horseback Border Patrol With Whips To Support Canadian Police,TheBabylonBee
2900,2022-02-21 18:55:02+00:00,1495834464274026499,Putin Delays Invasion Again As He Has A Dentist Appointment Today And He’s Already Rescheduled Twice,TheBabylonBee
2901,2022-02-21 17:49:48+00:00,1495818049047441415,"After Legitimizing China, International Olympic Committee Narrows Down Choice For Next Olympics To Iran, North Korea, Or Canada",TheBabylonBee
2902,2022-02-21 17:06:57+00:00,1495807266011889666,U.S. Border Overwhelmed With Refugees Trying To Escape Canada,TheBabylonBee
2903,2022-02-21 16:00:00+00:00,1495790416242880514,Nation's Bernie Supporters Frantically Cobble Together Makeshift Rafts To Paddle To Utopian Cuba,TheBabylonBee
2904,2022-02-21 15:00:00+00:00,1495775318249918468,Recall Issued After Millions Of Gallons Of LaCroix Accidentally Shipped With Flavor,TheBabylonBee
2905,2022-02-21 14:00:02+00:00,1495760224489115652,Democrats Offer Compromise That Unborn Babies Are Three-Fifths Of A Person,TheBabylonBee
2906,2022-02-21 13:00:00+00:00,1495745118351024129,Google Translate Adds Biden Option,TheBabylonBee
2907,2022-02-21 02:00:01+00:00,1495579027611918338,"Mask Mandates May Not Stop COVID-19, But They Do Prevent The Spread Of These 10 Other Things",TheBabylonBee
2908,2022-02-21 01:00:01+00:00,1495563926947475459,Massacre As Great White Shark Allowed To Compete In Women's 500 Freestyle,TheBabylonBee
2909,2022-02-21 00:00:00+00:00,1495548823825002498,Canadian ATMs Now Asking Your Political Views Before Allowing You To Withdraw Money,TheBabylonBee
2910,2022-02-20 23:00:00+00:00,1495533726977216514,NIKE Releases New Women's Swimsuit With Extra Space For Male Genitalia,TheBabylonBee
2911,2022-02-20 22:00:00+00:00,1495518626358648840,Man Donates To Truck Convoy Under Name ‘Hunter Biden’ So Washington Post Won't Dox Him,TheBabylonBee
2912,2022-02-20 21:00:01+00:00,1495503529464586243,Man Wears Mask Of Tucker Carlson’s Listening Face So He Can Drift Off During Dinner With Wife,TheBabylonBee
2913,2022-02-20 20:00:01+00:00,1495488429861134338,Royal Mounties Arrest Child Playing With Toy Semi-Truck,TheBabylonBee
2914,2022-02-20 19:00:00+00:00,1495473327489441796,9 Rule Changes The MLB Is Implementing To Make Baseball More Exciting,TheBabylonBee
2915,2022-02-20 18:00:00+00:00,1495458228905201670,"Dad Builds $3,000 Chicken Coop To Get 16 Cent Eggs For Free",TheBabylonBee
2916,2022-02-20 17:00:01+00:00,1495443133441757190,Researchers Determine The Science Has Changed After Carefully Examining Poll Numbers,TheBabylonBee
2917,2022-02-20 16:00:01+00:00,1495428035184672769,Hallelujah: Jesus Announces Plan To Return Before Amazon Can Ruin Lord Of The Rings,TheBabylonBee
2918,2022-02-20 15:00:00+00:00,1495412931600666627,Report: Go To Church You Heathen,TheBabylonBee
2919,2022-02-20 13:50:04+00:00,1495395331584012291,Dad Gives 2-Hour Demonstration On How To Flip A Light Switch To The 'Off' Position,TheBabylonBee
2920,2022-02-20 02:00:01+00:00,1495216639054331905,Nation Prepares To Celebrate 2nd Anniversary Of Two Weeks To Flatten The Curve,TheBabylonBee
2921,2022-02-20 01:00:01+00:00,1495201540193280010,Trudeau Having Difficulty Teaching Canadian Mounties To Goose-Step,TheBabylonBee
2922,2022-02-20 00:00:01+00:00,1495186442552709120,Xi Jinping Criticizes Trudeau's Heavy-Handed Approach,TheBabylonBee
2923,2022-02-19 23:00:01+00:00,1495171343263748098,Historians Discover Ancient Israelite Children Refused To Eat Manna Unless Mom Cut The Crust Off,TheBabylonBee
2924,2022-02-19 22:00:01+00:00,1495156240451731456,8 Tips For Keeping Money Safe If Your Fascist Prime Minister Tries To Freeze Your Bank Account,TheBabylonBee
2925,2022-02-19 21:00:00+00:00,1495141138352816129,U.S. Men’s Curling Team Disqualified After Drug Test Reveals Obscene Levels Of Raw Masculinity,TheBabylonBee
2926,2022-02-19 20:00:01+00:00,1495126044977729541,Trudeau Announces Invasion Of Poland,TheBabylonBee
2927,2022-02-19 19:30:00+00:00,1495118488561672201,Christian Sad He Has Nothing To Look Forward To On Sundays Now That Football Season Is Over,TheBabylonBee
2928,2022-02-19 19:00:01+00:00,1495110944128704513,Shame: Elon Musk Donates $5.7 Billion To Charity Even Though The Government Could Have Used It To Fill 7 Potholes,TheBabylonBee
2929,2022-02-19 18:30:00+00:00,1495103388710850560,Deranged Sociopaths Show Up On Time Instead Of 10 Minutes Late Like Normal Human Beings,TheBabylonBee
2930,2022-02-19 18:00:00+00:00,1495095841828319235,Trudeau Watching Old Footage Of Tiananmen Square For Ideas,TheBabylonBee
2931,2022-02-19 17:30:00+00:00,1495088289723957249,U.S. To Invade Canada To Establish A Democracy,TheBabylonBee
2932,2022-02-19 17:00:00+00:00,1495080740609953792,Trudeau Reorganizes Canada Into The First Galactic Empire For A Safe And Secure Society,TheBabylonBee
2933,2022-02-19 16:00:00+00:00,1495065642613026817,Brilliant: L.A. Schoolchildren Dress Up As Super Bowl Celebs So They Won't Have To Wear Masks,TheBabylonBee
2934,2022-02-19 15:00:01+00:00,1495050544863277058,Footage Shows Hillary Clinton Dangling From Wire To Hack Ultra-Secure Server In Trump Tower,TheBabylonBee
2935,2022-02-19 13:49:18+00:00,1495032750813978630,Celebrities Assure Nation They Were Wearing High-Tech Invisible Masks Only Rich People Know About,TheBabylonBee
2936,2022-02-19 03:00:01+00:00,1494869352088326146,Children Horrified As 35-Year-Old White Mom Turns Into Gangsta Rapper During Halftime Show,TheBabylonBee
2937,2022-02-19 02:00:01+00:00,1494854252442775556,San Francisco Walgreens Introduces New Frequent Looter Rewards Punch Card,TheBabylonBee
2938,2022-02-19 01:00:00+00:00,1494839148934406149,Historians Discover Document From 1776 That Removes All Mandates And Restrictions,TheBabylonBee
2939,2022-02-19 00:00:00+00:00,1494824049385476104,Simpsons Characters Condemn Emojis' Cultural Appropriation Of Their Skin Color,TheBabylonBee
2940,2022-02-18 23:00:01+00:00,1494808955356278784,Horse Mounted Canadian Police Prepare To Storm Bouncy Castle,TheBabylonBee
2941,2022-02-18 22:00:02+00:00,1494793859447934977,"Mask Mandates May Not Stop COVID-19, But They Do Prevent The Spread Of These 10 Other Things",TheBabylonBee
2942,2022-02-18 21:27:13+00:00,1494785599508672512,"EXCLUSIVE: We've Obtained Trump's Jan. 6 Visitor Logs!

⏩",TheBabylonBee
2943,2022-02-18 21:00:02+00:00,1494778758468976640,Massacre As Great White Shark Allowed To Compete In Women's 500 Freestyle,TheBabylonBee
2944,2022-02-18 20:18:25+00:00,1494768285669367809,NBC Takes Gold In Olympics Ratings Dive,TheBabylonBee
2945,2022-02-18 19:43:37+00:00,1494759528281350153,Sport this classy T-shirt to show everyone you want The Babylon Bee to stop posting real news and to get back to posting satire!,TheBabylonBee
2946,2022-02-18 19:11:23+00:00,1494751415121682437,Canadian ATMs Now Asking Your Political Views Before Allowing You To Withdraw Money,TheBabylonBee
2947,2022-02-18 18:31:03+00:00,1494741265614729219,"🎙️ @The_Kyle_Mann and @CleanComedian69 discuss life in the Metaverse with Christian astrophysicist @RTB_JZweerink. The Bee guys also talk about everything else going in the writer’s room and the notorious hate group, Westboro Baptist Church.

⏩",TheBabylonBee
2948,2022-02-18 18:17:51+00:00,1494737945261191171,Babylon Mom: How I Learned To Multitask By Having My Husband Repeatedly Explain What Just Happened In The Movie While I Was Staring At My Phone,TheBabylonBee
2949,2022-02-18 17:30:04+00:00,1494725919323435012,NIKE Releases New Women's Swimsuit With Extra Space For Male Genitalia,TheBabylonBee
2950,2022-02-18 16:00:03+00:00,1494703265878994944,"Fed Up With Deadly Violence, Nation Demands Common-Sense Abortion Control",TheBabylonBee
2951,2022-02-18 15:00:03+00:00,1494688167286378498,Police Officer Claims He Feared For His Life After Shooting Family's Roomba To Death,TheBabylonBee
2952,2022-02-18 14:34:58+00:00,1494681854653472772,12 More Disney Plus Shows That Are Getting Offensive Content Warnings,TheBabylonBee
2953,2022-02-18 13:34:30+00:00,1494666635738861569,G.I. Joe To Be Replaced With Genderless G.I. Pat,TheBabylonBee
2954,2022-02-18 02:00:01+00:00,1494491862651990016,Ukraine Invites Kyle Rittenhouse To Guard Their Border,TheBabylonBee
2955,2022-02-18 00:43:17+00:00,1494472553200562188,Family Member Disowned After Watching Terrible Shows And Ruining Netflix Recommendations,TheBabylonBee
2956,2022-02-17 23:44:19+00:00,1494457716173152257,Man Donates To Truck Convoy Under Name ‘Hunter Biden’ So Washington Post Won't Dox Him,TheBabylonBee
2957,2022-02-17 22:24:54+00:00,1494437729425371138,Man Wears Mask Of Tucker Carlson’s Listening Face So He Can Drift Off During Dinner With Wife,TheBabylonBee
2958,2022-02-17 21:34:36+00:00,1494425068406927361,"The Babylon Bee Looks Back At Joe Biden's First Year As President

FULL VIDEO ⏩",TheBabylonBee
2959,2022-02-17 21:00:52+00:00,1494416581690073092,Royal Mounties Arrest Child Playing With Toy Semi-Truck,TheBabylonBee
2960,2022-02-17 20:43:47+00:00,1494412281412825091,9 Rule Changes The MLB Is Implementing To Make Baseball More Exciting,TheBabylonBee
2961,2022-02-17 19:13:02+00:00,1494389444379652097,"Dad Builds $3,000 Chicken Coop To Get 16 Cent Eggs For Free",TheBabylonBee
2962,2022-02-17 18:20:16+00:00,1494376165573865477,Researchers Determine The Science Has Changed After Carefully Examining Poll Numbers,TheBabylonBee
2963,2022-02-17 17:00:00+00:00,1494355965990166543,"Time Traveler Visits From America's Glorious Socialist Future, Asks For Food",TheBabylonBee
2964,2022-02-17 16:00:01+00:00,1494340870849675264,Biden Says Russia Can Invade Ukraine So Long As They Avoid Hunter’s Gas Company,TheBabylonBee
2965,2022-02-17 15:11:20+00:00,1494328617945366528,Compassionate Biden Moves Migrant Children From Cages Into Humane High-Security Metal Containment Cubes,TheBabylonBee
2966,2022-02-17 14:18:20+00:00,1494315280562114564,YouTube Wins Teacher Of The Year Award,TheBabylonBee
2967,2022-02-17 13:11:22+00:00,1494298426829332480,"'Greetings Thrillseekers, Music Lovers, Conversationalists All Across The Fruited Plains,' Booms Rush Limbaugh's Voice Across Heaven's PA System",TheBabylonBee
2968,2022-02-17 02:25:09+00:00,1494135802120572935,Take The Babylon Bee's Anti-Racism Corporate Training,TheBabylonBee
2969,2022-02-17 01:21:51+00:00,1494119870732161027,Here Are 10 Dangerous Extremists Attending The Trucker Protest,TheBabylonBee
2970,2022-02-16 23:48:26+00:00,1494096364321583112,Hallelujah: Jesus Announces Plan To Return Before Amazon Can Ruin Lord Of The Rings,TheBabylonBee
2971,2022-02-16 23:12:41+00:00,1494087365257748489,Dad Gives 2-Hour Demonstration On How To Flip A Light Switch To The 'Off' Position,TheBabylonBee
2972,2022-02-16 22:06:46+00:00,1494070775464304649,Smart: Bachelor Sends Every Girl Home Without A Rose And Looks For A Nice Girl At Church,TheBabylonBee
2973,2022-02-16 21:29:55+00:00,1494061503930007552,"I'm A Chaplain - And I'm Also An Atheist

FULL VIDEO ⏩",TheBabylonBee
2974,2022-02-16 21:20:53+00:00,1494059232286711808,Liberal Emerges From Home To Face Eerie Dystopia Of People Living Normal Lives,TheBabylonBee
2975,2022-02-16 20:17:26+00:00,1494043262373531655,Unemployed San Francisco School Board Member Takes To Street With 'Will Abuse Children 4 Food' Sign,TheBabylonBee
2976,2022-02-16 18:26:48+00:00,1494015421959360517,CNN Employees Now Required To Wear Chastity Belts,TheBabylonBee
2977,2022-02-16 17:19:31+00:00,1493998489084248073,Nation Prepares To Celebrate 2nd Anniversary Of Two Weeks To Flatten The Curve,TheBabylonBee
2978,2022-02-16 16:00:01+00:00,1493978480849133583,Conservatives Accused Of Making Liberals Look Bad By Simply Sharing Things Liberals Believe,TheBabylonBee
2979,2022-02-16 15:00:00+00:00,1493963376954732548,Trudeau Having Difficulty Teaching Canadian Mounties To Goose-Step,TheBabylonBee
2980,2022-02-16 14:00:00+00:00,1493948280694181891,Noah Criticized For Deforesting Region To Save Humanity,TheBabylonBee
2981,2022-02-16 13:00:00+00:00,1493933179153133569,Pigeon Wearing MAGA Hat Attacked By Pigeon Antifa,TheBabylonBee
2982,2022-02-16 02:14:13+00:00,1493770661231214592,Wife Can't Recall Where She Put Her Car Keys But Remembers Dumb Thing You Said 12 Years Ago,TheBabylonBee
2983,2022-02-16 00:23:39+00:00,1493742838626099202,Calling Someone Without Texting Them First Officially Classified As A Hate Crime,TheBabylonBee
2984,2022-02-15 23:00:15+00:00,1493721847275433984,Xi Jinping Criticizes Trudeau's Heavy-Handed Approach,TheBabylonBee
2985,2022-02-15 22:15:19+00:00,1493710543324172288,Historians Discover Ancient Israelite Children Refused To Eat Manna Unless Mom Cut The Crust Off,TheBabylonBee
2986,2022-02-15 21:20:04+00:00,1493696638166212615,8 Tips For Keeping Money Safe If Your Fascist Prime Minister Tries To Freeze Your Bank Account,TheBabylonBee
2987,2022-02-15 19:58:07+00:00,1493676011828953094,U.S. Men’s Curling Team Disqualified After Drug Test Reveals Obscene Levels Of Raw Masculinity,TheBabylonBee
2988,2022-02-15 19:00:01+00:00,1493661390917230593,Trudeau Announces Invasion Of Poland,TheBabylonBee
2989,2022-02-15 18:31:51+00:00,1493654303046717440,"While we can't stop the corporate media from shoving fake news down your throat, we can at least help you laugh at it. Tune in to The Babylon Bee's Weak-ly News roundup featuring @CleanComedian69!

FULL VIDEO ⏩",TheBabylonBee
2990,2022-02-15 18:00:01+00:00,1493646292353904640,Shame: Elon Musk Donates $5.7 Billion To Charity Even Though The Government Could Have Used It To Fill 7 Potholes,TheBabylonBee
2991,2022-02-15 17:00:02+00:00,1493631198769213443,Trudeau Watching Old Footage Of Tiananmen Square For Ideas,TheBabylonBee
2992,2022-02-15 16:11:57+00:00,1493619098030387208,Amazon Introduces 'Kindle Bonfire' Feature That Lets You Burn Digital Books,TheBabylonBee
2993,2022-02-15 15:24:50+00:00,1493607240300957699,7 Ways You Can Be Less White,TheBabylonBee
2994,2022-02-15 14:31:20+00:00,1493593776606093314,Trudeau Reorganizes Canada Into The First Galactic Empire For A Safe And Secure Society,TheBabylonBee
2995,2022-02-15 13:29:51+00:00,1493578301532778503,Biden Administration Mounts Daring Mission To Evacuate Hunter’s Remaining Cash From Ukraine,TheBabylonBee
2996,2022-02-15 02:20:44+00:00,1493409913678221313,Trudeau Tests Positive For Fascism,TheBabylonBee
2997,2022-02-15 01:15:00+00:00,1493393371070533635,Woman Swoons At Brave Man Who Is Standing Up To The Corporate Greed Of Valentine's Day By Not Getting Her Anything,TheBabylonBee
2998,2022-02-15 00:22:55+00:00,1493380266655727618,Footage Shows Hillary Clinton Dangling From Wire To Hack Ultra-Secure Server In Trump Tower,TheBabylonBee
2999,2022-02-14 23:09:42+00:00,1493361837773144066,Unfortunate Wardrobe Malfunction Causes 7 Bags Of Weed To Fall Out Of Snoop Dogg's Costume,TheBabylonBee
3000,2022-02-14 21:35:51+00:00,1493338222457356295,Brilliant: L.A. Schoolchildren Dress Up As Super Bowl Celebs So They Won't Have To Wear Masks,TheBabylonBee
3001,2022-02-14 21:11:42+00:00,1493332143891574787,Children Horrified As 35-Year-Old White Mom Turns Into Gangsta Rapper During Halftime Show,TheBabylonBee
3002,2022-02-14 19:03:36+00:00,1493299904818696198,Biden Announces Economic Recovery For Tank Manufacturers,TheBabylonBee
3003,2022-02-14 18:31:05+00:00,1493291724176707588,"Woman Driving Alone In Carpool Lane Claims Preferred Pronoun Is 'They'

⏩",TheBabylonBee
3004,2022-02-14 18:00:01+00:00,1493283906140917763,Celebrities Assure Nation They Were Wearing Hi-Tech Invisible Masks Only Rich People Know About,TheBabylonBee
3005,2022-02-14 17:30:00+00:00,1493276351477989387,Touching: Jill Biden Decorates Migrant Cages With Valentine's Day Message Hearts,TheBabylonBee
3006,2022-02-14 17:00:02+00:00,1493268808605356040,"To Fight White Supremacy, Coca-Cola Discontinues Vanilla Coke",TheBabylonBee
3007,2022-02-14 15:49:52+00:00,1493251153651539968,Eminem Takes A Knee In Heartfelt Tribute To Tim Tebow,TheBabylonBee
3008,2022-02-14 15:00:02+00:00,1493238612632248323,Bill Gates Warns Of The Sacrifices We’ll Have To Make In Stirring Speech Given From His 650 Million Dollar Super Yacht,TheBabylonBee
3009,2022-02-14 14:33:20+00:00,1493231893441093634,Infographic: How To Tell Satire From Disinformation,TheBabylonBee
3010,2022-02-14 02:48:30+00:00,1493054513313304580,Why Don't The Players Just Run Around Everyone? -- Op-Ed By Your Wife,TheBabylonBee
3011,2022-02-14 02:23:40+00:00,1493048263129251840,LAPD Braces To See If Riots Tonight Will Be Happy Riots Or Sad Riots,TheBabylonBee
3012,2022-02-14 00:48:10+00:00,1493024232187609090,NBC Pulls Dr. Dre And Snoop Dogg From Halftime Show After Finding Recordings Of Them Using The N-Word,TheBabylonBee
3013,2022-02-14 00:16:35+00:00,1493016285130731522,Bengals Just Happy To Not Be In Ohio,TheBabylonBee
3014,2022-02-13 23:44:17+00:00,1493008156443693062,Dumb Football Game Keeps Interrupting Commercials,TheBabylonBee
3015,2022-02-13 23:00:02+00:00,1492997019614400512,Super Bowl Delayed As L.A. Officials Clear Homeless Encampment From 50-Yard Line,TheBabylonBee
3016,2022-02-13 22:00:00+00:00,1492981912075333633,Biden Goes Double Or Nothing On National Debt By Placing $30 Trillion On The Bengals,TheBabylonBee
3017,2022-02-13 20:56:56+00:00,1492966041126936578,Nation's Husbands Currently Wandering Valentine's Day Section In A Daze,TheBabylonBee
3018,2022-02-13 20:00:00+00:00,1492951712335859714,Conservative Who Boycotts All Woke Companies Now Alone In Cave With His Goya Beans And MyPillow,TheBabylonBee
3019,2022-02-13 19:00:01+00:00,1492936618004533248,CDC Director Now Says To Just Do Whatever Texas Did 12 Months Ago,TheBabylonBee
3020,2022-02-13 18:00:00+00:00,1492921512461889538,Stop! Here Are 10 Dangerous Unapproved COVID Treatments You Should Avoid,TheBabylonBee
3021,2022-02-13 17:00:00+00:00,1492906414292959233,Psaki Says Everyone Will Have To Show Proof Of Vaccination Before Receiving Free Crack Pipe,TheBabylonBee
3022,2022-02-13 16:00:02+00:00,1492891321048178704,"Freedom Convoy Forms In Los Angeles Blocking Freeway And—Never Mind, That's Just Normal Traffic On The 405",TheBabylonBee
3023,2022-02-13 15:30:00+00:00,1492883763868712962,Hillary Clinton Asked To Leave Costco After Repeatedly Accusing Sample Lady Of Being A Russian Asset,TheBabylonBee
3024,2022-02-13 15:00:04+00:00,1492876230030356482,Report: Go To Church You Heathen,TheBabylonBee
3025,2022-02-13 14:00:00+00:00,1492861114018779137,Biden Admin Issues New Masks With Holes In Them So You Can Smoke Your Free Government Crack Pipe,TheBabylonBee
3026,2022-02-13 12:41:10+00:00,1492841276898750471,Yass Queen! Meet These 10 New INCLUSIVE Characters In Amazon's Lord Of The Rings,TheBabylonBee
3027,2022-02-13 02:00:00+00:00,1492679920006275073,Hunter Biden Arrives At White House In Fake Mustache And Glasses To Receive Free Crack Pipe,TheBabylonBee
3028,2022-02-13 01:00:00+00:00,1492664820344111106,Here Are 10 Dangerous Extremists Attending The Trucker Protest,TheBabylonBee
3029,2022-02-13 00:00:00+00:00,1492649723722752002,Chinese Figure Skater Executes Flawless Performance While Several Laser Dots Dance Around Forehead,TheBabylonBee
3030,2022-02-12 23:00:01+00:00,1492634626568773632,City Of Jericho Moves To Make It Illegal To Blow Horns,TheBabylonBee
3031,2022-02-12 22:00:01+00:00,1492619526059409408,Olympic Skier Makes Incredible Jump Over Concentration Camp Prison Yard,TheBabylonBee
3032,2022-02-12 21:00:01+00:00,1492604426732937220,Trudeau Demands Protesters Stop Shutting Down City So That He Can Shut Down City,TheBabylonBee
3033,2022-02-12 20:00:01+00:00,1492589329478258690,Bigoted Pairs Figure Skating Event Suggests There Are Only 2 Genders,TheBabylonBee
3034,2022-02-12 19:00:00+00:00,1492574226141913088,Media Spreads Misinformation On Joe Rogan To Prevent Him From Spreading Misinformation,TheBabylonBee
3035,2022-02-12 18:00:00+00:00,1492559124386697223,Man Wearing Nail Polish Either Trans Or Father Of Girls,TheBabylonBee
3036,2022-02-12 17:00:00+00:00,1492544026544939014,Innovative Marketing Geniuses Consider Running A Super Bowl Ad About Social Justice,TheBabylonBee
3037,2022-02-12 16:00:01+00:00,1492528931131510786,Here Are 10 Famous Songs Spotify Is Removing For Misinformation,TheBabylonBee
3038,2022-02-12 15:00:00+00:00,1492513827119845376,Stacey Abrams Says She Doesn’t Have To Wear A Mask Because She’s A Governor,TheBabylonBee
3039,2022-02-12 14:00:01+00:00,1492498729814958086,Trudeau Orders All Geese Rounded Up And Shot For Honking In Solidarity With Truckers,TheBabylonBee
3040,2022-02-12 13:19:00+00:00,1492488410661011456,Joe Rogan Agrees To Only Spread CDC-Approved Misinformation,TheBabylonBee
3041,2022-02-12 03:09:44+00:00,1492335083394670601,"Uh-Oh: This Man Thought He'd Be On The Right Side Of History, But Apparently People In The Future Think Sucking Babies' Brains Out Is Bad",TheBabylonBee
3042,2022-02-12 01:41:42+00:00,1492312928439177220,Which Character Are You In The Story Of David And Goliath? Take The Quiz!,TheBabylonBee
3043,2022-02-12 00:04:17+00:00,1492288411977277444,Yass Queen! Meet These 10 New INCLUSIVE Characters In Amazon's Lord Of The Rings,TheBabylonBee
3044,2022-02-11 22:02:04+00:00,1492257656555421698,U.S. Border Overwhelmed With Refugees Trying To Escape Canada,TheBabylonBee
3045,2022-02-11 21:00:00+00:00,1492242037764145156,"Kamala Harris Seen Cackling Uncontrollably, Likely Meaning WWIII Has Begun",TheBabylonBee
3046,2022-02-11 19:59:11+00:00,1492226732333621251,"Indisputable, Irrefutable, Unquestionable, Unchanging Science Changing Again",TheBabylonBee
3047,2022-02-11 18:59:25+00:00,1492211690129305600,Adult Has Smoothie For Lunch,TheBabylonBee
3048,2022-02-11 18:37:57+00:00,1492206289518153730,"🎙️ On The Bee Weekly, @The_Kyle_Mann and @CleanComedian69 analyze some thrash metal apologetics, evaluate the current state of worship leader life with a real-life worship pastor, and talk to comedian @yannispappas! 

⏩",TheBabylonBee
3049,2022-02-11 18:22:32+00:00,1492202406465183754,Clarence Thomas Surprised To Hear How Important Black Representation On SCOTUS Is To Man Who Viciously Tried To Destroy Him,TheBabylonBee
3050,2022-02-11 17:06:08+00:00,1492183182950731782,J.R.R. Tolkien Returns With Army Of The Dead To Destroy Everyone Trying To Make 'Lord Of The Rings' Woke,TheBabylonBee
3051,2022-02-11 16:00:02+00:00,1492166547569197056,Rookie Mistake: Man Becomes Transgender After Holding Wife’s Purse For More Than 10 Seconds,TheBabylonBee
3052,2022-02-11 15:00:03+00:00,1492151450717147141,"'Boy, We Sure Could Use Some Of That Global Warming About Now!' Says Every Conservative Uncle In The Country",TheBabylonBee
3053,2022-02-11 14:31:25+00:00,1492144247482601474,Stop! Here Are 10 Dangerous Unapproved COVID Treatments You Should Avoid,TheBabylonBee
3054,2022-02-11 13:48:54+00:00,1492133544356950021,Gay Man Miraculously Turned Straight By Single Bite Of Chick-Fil-A,TheBabylonBee
3055,2022-02-11 02:28:00+00:00,1491962190731087872,8 Telltale Signs Your College Professor Is A Secret Conservative,TheBabylonBee
3056,2022-02-11 01:25:39+00:00,1491946502083731491,Ignorant Boomer Shares CNN Article Thinking It’s Real,TheBabylonBee
3057,2022-02-11 00:10:56+00:00,1491927698243039232,Sexual Tensions In CNN Office Ramped Up Even More With Hiring Of Jonah Goldberg,TheBabylonBee
3058,2022-02-10 23:02:41+00:00,1491910521829957640,Study: Best Parenting Advice Comes From Single 19-Year-Old Bible College Students,TheBabylonBee
3059,2022-02-10 21:30:00+00:00,1491887196705492992,"Spotify Just BANNED These 11 Songs For Misinformation

FULL VIDEO ⏩",TheBabylonBee
3060,2022-02-10 20:26:36+00:00,1491871240579174400,Biden Goes Double Or Nothing On National Debt By Placing $30 Trillion On The Bengals,TheBabylonBee
3061,2022-02-10 20:00:01+00:00,1491864550534103048,"Biden Administration Begins Grueling, Months-Long Process Of Abandoning Americans In Ukraine",TheBabylonBee
3062,2022-02-10 19:00:00+00:00,1491849447717818369,Pacifier Raptured,TheBabylonBee
3063,2022-02-10 18:29:19+00:00,1491841726054821888,"🚨 NEW BEE INTERVIEW 🚨

🎙️ @greggutfeld, the new king of Late Night, joins @The_Kyle_Mann and @CleanComedian69 to talk about how he is destroying all the other Late Night hosts, cancel culture, and why he continues to call Brian Stelter fat.

⏩",TheBabylonBee
3064,2022-02-10 18:00:02+00:00,1491834356318363659,Conservative Who Boycotts All Woke Companies Now Alone In Cave With His Goya Beans And MyPillow,TheBabylonBee
3065,2022-02-10 17:02:56+00:00,1491819987094355974,CDC Director Now Says To Just Do Whatever Texas Did 12 Months Ago,TheBabylonBee
3066,2022-02-10 16:00:00+00:00,1491804150228676614,Scholars Now Believe Jesus Called Pharisees 'Dog-Faced Pony Soldiers',TheBabylonBee
3067,2022-02-10 15:00:01+00:00,1491789053129158659,Journalists Cheer As Jen Psaki Announces The Gulags Will Be Run By A Woman Of Color,TheBabylonBee
3068,2022-02-10 14:25:02+00:00,1491780251000705027,Amazon's New Lord Of The Rings Series To Include Bisexual Transgender Elf In Wheelchair,TheBabylonBee
3069,2022-02-10 14:00:02+00:00,1491773959351586818,Disney Announces New Movie Telling Sympathetic Feminist Origin Story Of Xenomorph Queen,TheBabylonBee
3070,2022-02-10 13:00:01+00:00,1491758858070638595,AOC Claims She Was Killed In The Capitol Riots And Is Now A Ghost,TheBabylonBee
3071,2022-02-10 01:10:00+00:00,1491580173472485382,10 Shocking Books Currently Available In Public School Libraries,TheBabylonBee
3072,2022-02-10 00:04:15+00:00,1491563626242658310,Biden Announces New Program To Give White Suburban Women Free Wine Glasses,TheBabylonBee
3073,2022-02-09 23:22:47+00:00,1491553192169160715,Stop! Here Are 10 Dangerous Unapproved COVID Treatments You Should Avoid,TheBabylonBee
3074,2022-02-09 22:35:26+00:00,1491541275526508545,Spotify To Add Helpful Label To Assist People In Finding The Best Podcast Episodes,TheBabylonBee
3075,2022-02-09 22:20:51+00:00,1491537607146287105,Democrats Admit They Get All Their Ideas From The Babylon Bee,TheBabylonBee
3076,2022-02-09 21:12:10+00:00,1491520323493191683,Psaki Says Everyone Will Have To Show Proof Of Vaccination Before Receiving Free Crack Pipe,TheBabylonBee
3077,2022-02-09 20:12:28+00:00,1491505295847211010,"Freedom Convoy Forms In Los Angeles Blocking Freeway And—Never Mind, That's Just Normal Traffic On The 405",TheBabylonBee
3078,2022-02-09 19:16:31+00:00,1491491217133162508,Biden Admin Issues New Masks With Holes In Them So You Can Smoke Your Free Government Crack Pipe,TheBabylonBee
3079,2022-02-09 18:25:15+00:00,1491478315185618950,Tyrannical Fascist Governor Orders Citizens To Do Whatever They Want,TheBabylonBee
3080,2022-02-09 17:00:00+00:00,1491456864055349248,'80s Movie Night Gets Awkward As Bernie Sanders Keeps Rooting For All The Villains,TheBabylonBee
3081,2022-02-09 15:25:47+00:00,1491433151675383808,Hunter Biden Arrives At White House In Fake Mustache And Glasses To Receive Free Crack Pipe,TheBabylonBee
